epsilon	twist_a	lambda_R	point_id	sky_axis	phi	tidal_trace	tidal_det	tidal_frobenius	tidal_symmetry_residual	Dsky_cubic_trace	Dsky_cubic_shear	pair_h00_linear	pair_h00_quadratic	phi_pair_linear	pair_screen_leading_norm	pair_screen_rank	mixed_quadratic_residual	null_screen_residual	Dsky_vertex_zero_residual	Dsky_vertex_derivative_residual	Dsky_vertex	selected
1/5	-1/4	-2	P07	-e1	1/10	3.6425266960535136	3.3027567209232802	2.5811794377020685	1.388e-17	-0.60708778267558561	0.02813011626783235	-0.18096748360719192	-0.038574702463707006	-0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P07	+e1	1/10	8.0936085530384485	16.362381390511938	5.7255337418264567	1.388e-17	-1.3489347588397413	0.02813011626783235	0.18096748360719192	-0.038574702463707006	0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P07	-e2	1/10	0.36219435270104849	-8.5281031603674311	4.1457678504546527	0.000e+00	-0.060365725450174768	0.68964158757565119	0.24428055163203397	-0.074933713759900406	0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P07	+e2	1/10	0.69193860684107422	-9.0639059467997622	4.3135357804516579	0.000e+00	-0.11532310114017902	0.71428288458149303	-0.24428055163203397	-0.23980584082991324	-0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P07	-e3	1/10	0.69193860684107422	-8.585311277383612	4.2011190878627085	0.000e+00	-0.11532310114017902	0.69542177594659549	0.24428055163203397	-0.23980584082991324	0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P07	+e3	1/10	0.36219435270104849	-9.3111095127611794	4.3305200351286777	0.000e+00	-0.060365725450174768	0.72049002229359727	-0.24428055163203397	-0.074933713759900406	-0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P08	-e1	1/10	3.6425266960535136	3.3027567209232802	2.5811794377020685	1.388e-17	-0.60708778267558561	0.02813011626783235	0.18096748360719192	-0.038574702463707006	0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P08	+e1	1/10	8.0936085530384485	16.362381390511938	5.7255337418264567	1.388e-17	-1.3489347588397413	0.02813011626783235	-0.18096748360719192	-0.038574702463707006	-0.09048374180359596	0.17273243457100176	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P08	-e2	1/10	0.36219435270104849	-9.311109512761174	4.3305200351286777	0.000e+00	-0.060365725450174768	0.72049002229359727	0.24428055163203397	-0.074933713759900406	0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P08	+e2	1/10	0.69193860684107422	-8.585311277383612	4.2011190878627085	0.000e+00	-0.11532310114017902	0.69542177594659549	-0.24428055163203397	-0.23980584082991324	-0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P08	-e3	1/10	0.69193860684107422	-9.0639059467997587	4.3135357804516579	0.000e+00	-0.11532310114017902	0.71428288458149303	0.24428055163203397	-0.23980584082991324	0.12214027581601698	0.23356351597925762	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-2	P08	+e3	1/10	0.36219435270104849	-8.5281031603674311	4.1457678504546527	0.000e+00	-0.060365725450174768	0.68964158757565119	-0.24428055163203397	-0.074933713759900406	-0.12214027581601698	0.46842720145888811	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P01	-e1	1/10	2.613528585496681	1.7052459972858445	1.8493349271120667	0.000e+00	-0.43558809758278016	0.011515495638066784	-0.18096748360719192	-0.049391580042951022	-0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P01	+e1	1/10	5.5971779807792217	7.8297134176137142	3.9584055518974219	0.000e+00	-0.93286299679653695	0.011515495638066784	0.18096748360719192	-0.049391580042951022	0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P01	-e2	1/10	1.5222960662365006	-1.6799990797435025	2.3827260591108934	0.000e+00	-0.25371601103941677	0.35428687435022072	-0.22103418361512953	-0.18321041372402547	-0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P01	+e2	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	0.22103418361512953	-0.061070137908008498	0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P01	-e3	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	-0.22103418361512953	-0.061070137908008498	-0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P01	+e3	1/10	1.5222960662365006	-1.6799990797435027	2.3827260591108939	0.000e+00	-0.25371601103941677	0.35428687435022072	0.22103418361512953	-0.18321041372402547	0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P02	-e1	1/10	2.613528585496681	1.7052459972858445	1.8493349271120667	0.000e+00	-0.43558809758278016	0.011515495638066784	0.18096748360719192	-0.049391580042951022	0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P02	+e1	1/10	5.5971779807792217	7.8297134176137142	3.9584055518974219	0.000e+00	-0.93286299679653695	0.011515495638066784	-0.18096748360719192	-0.049391580042951022	-0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P02	-e2	1/10	1.5222960662365006	-1.6799990797435025	2.3827260591108934	0.000e+00	-0.25371601103941677	0.35428687435022072	-0.22103418361512953	-0.18321041372402547	-0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P02	+e2	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	0.22103418361512953	-0.061070137908008498	0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P02	-e3	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	-0.22103418361512953	-0.061070137908008498	-0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P02	+e3	1/10	1.5222960662365006	-1.6799990797435027	2.3827260591108939	0.000e+00	-0.25371601103941677	0.35428687435022072	0.22103418361512953	-0.18321041372402547	0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P03	-e1	1/10	2.613528585496681	1.7052459972858445	1.8493349271120667	0.000e+00	-0.43558809758278016	0.011515495638066784	-0.18096748360719192	-0.049391580042951022	-0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P03	+e1	1/10	5.5971779807792217	7.8297134176137142	3.9584055518974219	0.000e+00	-0.93286299679653695	0.011515495638066784	0.18096748360719192	-0.049391580042951022	0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P03	-e2	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	-0.22103418361512953	-0.061070137908008498	-0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P03	+e2	1/10	1.5222960662365006	-1.6799990797435025	2.3827260591108934	0.000e+00	-0.25371601103941677	0.35428687435022072	0.22103418361512953	-0.18321041372402547	0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P03	-e3	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	0.22103418361512953	-0.061070137908008498	0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P03	+e3	1/10	1.5222960662365006	-1.6799990797435027	2.3827260591108939	0.000e+00	-0.25371601103941677	0.35428687435022072	-0.22103418361512953	-0.18321041372402547	-0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P04	-e1	1/10	2.613528585496681	1.7052459972858445	1.8493349271120667	0.000e+00	-0.43558809758278016	0.011515495638066784	0.18096748360719192	-0.049391580042951022	0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P04	+e1	1/10	5.5971779807792217	7.8297134176137142	3.9584055518974219	0.000e+00	-0.93286299679653695	0.011515495638066784	-0.18096748360719192	-0.049391580042951022	-0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P04	-e2	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	-0.22103418361512953	-0.061070137908008498	-0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P04	+e2	1/10	1.5222960662365006	-1.6799990797435025	2.3827260591108934	0.000e+00	-0.25371601103941677	0.35428687435022072	0.22103418361512953	-0.18321041372402547	0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P04	-e3	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	0.22103418361512953	-0.061070137908008498	0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P04	+e3	1/10	1.5222960662365006	-1.6799990797435027	2.3827260591108939	0.000e+00	-0.25371601103941677	0.35428687435022072	-0.22103418361512953	-0.18321041372402547	-0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P05	-e1	1/10	2.613528585496681	1.7052459972858445	1.8493349271120667	0.000e+00	-0.43558809758278016	0.011515495638066784	-0.18096748360719192	-0.049391580042951022	-0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P05	+e1	1/10	5.5971779807792217	7.8297134176137142	3.9584055518974219	0.000e+00	-0.93286299679653695	0.011515495638066784	0.18096748360719192	-0.049391580042951022	0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P05	-e2	1/10	1.5222960662365006	-1.6799990797435025	2.3827260591108934	0.000e+00	-0.25371601103941677	0.35428687435022072	0.22103418361512953	-0.18321041372402547	0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P05	+e2	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	-0.22103418361512953	-0.061070137908008498	-0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P05	-e3	1/10	1.5222960662365006	-1.6799990797435027	2.3827260591108939	0.000e+00	-0.25371601103941677	0.35428687435022072	-0.22103418361512953	-0.18321041372402547	-0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P05	+e3	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	0.22103418361512953	-0.061070137908008498	0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P06	-e1	1/10	2.613528585496681	1.7052459972858445	1.8493349271120667	0.000e+00	-0.43558809758278016	0.011515495638066784	0.18096748360719192	-0.049391580042951022	0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P06	+e1	1/10	5.5971779807792217	7.8297134176137142	3.9584055518974219	0.000e+00	-0.93286299679653695	0.011515495638066784	-0.18096748360719192	-0.049391580042951022	-0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P06	-e2	1/10	1.5222960662365006	-1.6799990797435025	2.3827260591108934	0.000e+00	-0.25371601103941677	0.35428687435022072	0.22103418361512953	-0.18321041372402547	0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P06	+e2	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	-0.22103418361512953	-0.061070137908008498	-0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P06	-e3	1/10	1.5222960662365006	-1.6799990797435027	2.3827260591108939	0.000e+00	-0.25371601103941677	0.35428687435022072	-0.22103418361512953	-0.18321041372402547	-0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P06	+e3	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	0.22103418361512953	-0.061070137908008498	0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P07	-e1	1/10	2.613528585496681	1.7052459972858445	1.8493349271120667	0.000e+00	-0.43558809758278016	0.011515495638066784	-0.18096748360719192	-0.049391580042951022	-0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P07	+e1	1/10	5.5971779807792217	7.8297134176137142	3.9584055518974219	0.000e+00	-0.93286299679653695	0.011515495638066784	0.18096748360719192	-0.049391580042951022	0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P07	-e2	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	0.22103418361512953	-0.061070137908008498	0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P07	+e2	1/10	1.5222960662365006	-1.6799990797435025	2.3827260591108934	0.000e+00	-0.25371601103941677	0.35428687435022072	-0.22103418361512953	-0.18321041372402547	-0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P07	-e3	1/10	1.5222960662365006	-1.6799990797435027	2.3827260591108939	0.000e+00	-0.25371601103941677	0.35428687435022072	0.22103418361512953	-0.18321041372402547	0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P07	+e3	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	-0.22103418361512953	-0.061070137908008498	-0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P08	-e1	1/10	2.613528585496681	1.7052459972858445	1.8493349271120667	0.000e+00	-0.43558809758278016	0.011515495638066784	0.18096748360719192	-0.049391580042951022	0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P08	+e1	1/10	5.5971779807792217	7.8297134176137142	3.9584055518974219	0.000e+00	-0.93286299679653695	0.011515495638066784	-0.18096748360719192	-0.049391580042951022	-0.09048374180359596	0.15629477010829057	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P08	-e2	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	0.22103418361512953	-0.061070137908008498	0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P08	+e2	1/10	1.5222960662365006	-1.6799990797435025	2.3827260591108934	0.000e+00	-0.25371601103941677	0.35428687435022072	-0.22103418361512953	-0.18321041372402547	-0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P08	-e3	1/10	1.5222960662365006	-1.6799990797435027	2.3827260591108939	0.000e+00	-0.25371601103941677	0.35428687435022072	0.22103418361512953	-0.18321041372402547	0.11051709180756476	0.18886203850796393	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	-1	P08	+e3	1/10	1.5222960662365004	-1.3999390096817952	2.262136895203894	0.000e+00	-0.25371601103941677	0.33160261843906347	-0.22103418361512953	-0.061070137908008498	-0.11051709180756476	0.3972519923240167	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P01	-e1	1/10	1.9451468604550877	0.94589907718457111	1.3754265354315156	1.735e-18	-0.32419114340918126	2.8912057932946783e-19	-0.18096748360719192	-0.058247690369357813	-0.09048374180359596	0.14142135623730953	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P01	+e1	1/10	3.9451468604550879	3.8910459376396593	2.789640097804611	1.735e-18	-0.65752447674251469	2.8912057932946783e-19	0.18096748360719192	-0.058247690369357813	0.09048374180359596	0.14142135623730953	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P01	-e2	1/10	1.9496411205149178	0.64357465916102974	1.5855444429219272	0.000e+00	-0.32494018675248626	0.1305331940626675	-0.20000000000000001	-0.13705456337101818	-0.10000000000000001	0.15529362091327414	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P01	+e2	1/10	2.1306086041221097	0.87113876453193895	1.672487816067814	0.000e+00	-0.3551014340203516	0.12104509982689467	0.20000000000000001	-0.046570821567422205	0.10000000000000001	0.33852599678599526	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P01	-e3	1/10	2.1306086041221097	0.9829448620511787	1.6042453988890872	0.000e+00	-0.3551014340203516	0.091872010590401842	-0.20000000000000001	-0.046570821567422205	-0.10000000000000001	0.33852599678599526	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P01	+e3	1/10	1.9496411205149178	0.58266886959254238	1.6235032367129976	0.000e+00	-0.32494018675248626	0.14290755658197046	0.20000000000000001	-0.13705456337101818	0.10000000000000001	0.15529362091327414	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P02	-e1	1/10	1.9451468604550877	0.94589907718457111	1.3754265354315156	1.735e-18	-0.32419114340918126	2.8912057932946783e-19	0.18096748360719192	-0.058247690369357813	0.09048374180359596	0.14142135623730953	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P02	+e1	1/10	3.9451468604550879	3.8910459376396593	2.789640097804611	1.735e-18	-0.65752447674251469	2.8912057932946783e-19	-0.18096748360719192	-0.058247690369357813	-0.09048374180359596	0.14142135623730953	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P02	-e2	1/10	1.9496411205149178	0.58266886959254227	1.6235032367129976	0.000e+00	-0.32494018675248626	0.14290755658197046	-0.20000000000000001	-0.13705456337101818	-0.10000000000000001	0.15529362091327414	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P02	+e2	1/10	2.1306086041221097	0.9829448620511787	1.6042453988890872	0.000e+00	-0.3551014340203516	0.091872010590401842	0.20000000000000001	-0.046570821567422205	0.10000000000000001	0.33852599678599526	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P02	-e3	1/10	2.1306086041221097	0.87113876453193895	1.672487816067814	0.000e+00	-0.3551014340203516	0.12104509982689467	-0.20000000000000001	-0.046570821567422205	-0.10000000000000001	0.33852599678599526	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P02	+e3	1/10	1.9496411205149178	0.64357465916102985	1.5855444429219274	0.000e+00	-0.32494018675248626	0.1305331940626675	0.20000000000000001	-0.13705456337101818	0.10000000000000001	0.15529362091327414	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P03	-e1	1/10	1.9451468604550877	0.94589907718457111	1.3754265354315156	1.735e-18	-0.32419114340918126	2.8912057932946783e-19	-0.18096748360719192	-0.058247690369357813	-0.09048374180359596	0.14142135623730953	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P03	+e1	1/10	3.9451468604550879	3.8910459376396593	2.789640097804611	1.735e-18	-0.65752447674251469	2.8912057932946783e-19	0.18096748360719192	-0.058247690369357813	0.09048374180359596	0.14142135623730953	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P03	-e2	1/10	2.1306086041221097	0.9829448620511787	1.6042453988890872	0.000e+00	-0.3551014340203516	0.091872010590401842	-0.20000000000000001	-0.046570821567422205	-0.10000000000000001	0.33852599678599526	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P03	+e2	1/10	1.9496411205149178	0.58266886959254227	1.6235032367129976	0.000e+00	-0.32494018675248626	0.14290755658197046	0.20000000000000001	-0.13705456337101818	0.10000000000000001	0.15529362091327414	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P03	-e3	1/10	2.1306086041221097	0.87113876453193895	1.672487816067814	0.000e+00	-0.3551014340203516	0.12104509982689467	0.20000000000000001	-0.046570821567422205	0.10000000000000001	0.33852599678599526	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P03	+e3	1/10	1.9496411205149178	0.64357465916102985	1.5855444429219274	0.000e+00	-0.32494018675248626	0.1305331940626675	-0.20000000000000001	-0.13705456337101818	-0.10000000000000001	0.15529362091327414	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P04	-e1	1/10	1.9451468604550877	0.94589907718457111	1.3754265354315156	1.735e-18	-0.32419114340918126	2.8912057932946783e-19	0.18096748360719192	-0.058247690369357813	0.09048374180359596	0.14142135623730953	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
1/5	-1/4	0	P04	+e1	1/10	3.9451468604550879	3.8910459376396593	2.789640097804611	1.735e-18	-0.65752447674251469	2.8912057932946783e-19	-0.18096748360719192	-0.058247690369357813	-0.09048374180359596	0.14142135623730953	1	0.000e+00	0	0	0	ZERO_WITH_MATCHED_DERIVATIVE_IDENTITY	NO
